ID,Comments,EN,DE,FR,ES,PTBR,ZHS,JA
73,,you might have seen it coalescing from the dark corners.,du magst es schon gesehen haben.,tu pourrais l'avoir vu se fondre dans les coins sombres.,puede que hayas visto cómo se forma en los rincones oscuros.,você deve ter visto uma delas se formando nos cantos escuros.,"может, ты уже видел,#как она вырисовывается#из тёмных углов.",もしかすると、暗い物影と同化しているところを#見たことがあるかもしれないね。
73,,"seems no matter where you run, /f1it's always right on top of you/f0.","egal wo du auch hinläufst, es scheint dir immer auf den fersen zu sein.","comme si où que tu ailles, /f1elle est toujours au-dessus de toi/f0.","parece que, vayas dónde vayas, /f1nunca te deja en paz/f0.","parece que não importa para onde você corra, /f1ela está sempre na sua cola/f0.","кажется, куда ни беги,#она /f1всегда наступает#тебе на пятки/f0.",それに、どこに逃げても/f1すぐ君の後を追ってくる/f0。
,,,,,,,,
74,,you ran into a /c1'soul extractor'/c0?,du bist einen /c1'seelenextraktor'/c0 begegnet?,tu as rencontré un /c1« extracteur d'âmes »/c0 ?,¿te has topado con un /c1'extirpador de almas'/c0?,você encontrou um /c1'extrator de almas'/c0?,ты напоролся на#/c1«похитителя душ»/c0?,/c1ソウルエクストラクター/c0に遭遇したのか？
74,,...,...,...,...,...,...,…
74,,there's only one piece of advice:/p2 take cover and pray.,ich habe da nur eine rat:/p2 /s1nimm deckung und bete./s0,je n'ai qu'un seul conseil :/p2 abrite-toi et prie.,solo puedo aconsejarte que/p2 busques una cobertura y te pongas a rezar.,só tenho um conselho para dar:/p2 procure cobertura e comece a rezar.,тут совет только один:/p2#прячься и молись.,それなら、/p2どこかに隠れて祈るしかないな。
,,,,,,,,
75,,what'd they call that thing again? the /c1battle ball?/c0,was nennen die das teil nocheinmal? ein /c1kampfball?/c0,ça s'appelle comment déjà ce truc ? la /c1boule de bataille ?/c0,¿cómo se llamaba esa cosa? ¿/c1bola de batalla/c0?,como é mesmo o nome daquela coisa? /c1bola de batalha?/c0,как там звали эту#штуку? /c1боевой мяч?/c0,それって/c1バトルボール/c1っていうんだっけ？
75,,wait./p1 wait./p1 i remember. it was the /c1war sphere/c0.,warte./p1 nein./p1 ah ja. es ist eine /c1kriegssphäre/c0.,euh./p1 non./p1 je sais. c'est la /c1sphère de guerre/c0.,"ah,/p1 espera./p1 ya me acuerdo. se llamaba /c1esfera de guerra/c0.","calma./p1 calma./p1 já lembrei, é /c1esfera de guerra/c0.",погоди./p1 подожди./p1 я#вспомнил. это была#/c1сфера войны/c0.,待てよ。/p1そうだ、/c1ウォースフィア/c0と呼ぶんだっけ。
75,,"yeah, /c1combat orb/c0, it's got some fancy quick moves.","ganz genau, /c1angriffsorb/c0, greift schnell und hart an.","oui, l'/c1orbe de combat/c0, ça a des tactiques élaborées et rapides.","sí, el /c1orbe de combate/c0. se mueve la mar de rápido.","é mesmo, o /c1orbe de combate/c0, se move de forma rápida e sofisticada.","ага, /c1боевой орб/c0. у#него в запасе пара#крутых резких трюков.",そうそう、/c1コンバットオーブ/c0だ。高速で激しく攻撃してくる。
75,,"if /c1strife globe/c0 goes haywire, try to hide somewhere it can't reach.","wenn das /c1zerstörungsglobus/c0 durchdreht, solltest du deckung suchen.","si le /c1globe de conflit/c0 se détraque, cache-toi hors de sa portée.","si ese /c1globo conflictivo/c0 se vuelve loco, sitúate fuera de su alcance.","se o /c1globo do conflito/c0 enlouquecer, vá para um lugar fora de seu alcance. ","если /c1глобус раздора/c0#сходит с ума —#попробуй спрятаться#там, куда он не#доберётся.",もし/c1戦闘球/c0が暴走したら、身を隠すんだ。
,,,,,,,,
80,,yeah i'd be cranky too if my head was constantly on fire.,ich wäre auch sauer wenn mir der kopf immer in flammen stand.,"moi aussi, je serais grognon si j'avais tout le temps la tête en feu.","sí, yo también estaría de mal humor si mi cabeza no parara de arder.",acho que também me irritaria se minha cabeça estivesse sempre em chamas. ,"да уж, я бы тоже#бесился, гори моя#голова синим пламенем.",頭が常に燃えていたら、私も嫌になるだろうね。
80,,"/c1'blazing skullies'/c0/p1, hot'n'spicy.","/c1'feuerskullies'/c0/p1, richtige hitzköpfe.","les /c1« skullys flambants »/c0/p1, ça pique.","los /c1'skully llameantes'/c0, puro fuego y muy picantes.",os /c1'skullys em chamas'/c0/p1 são quentes e picantes.,"/c1«пылающие скалли»/c0/p1, с#огоньком.",/c1炎のスカル/c0/p1は、まさに熱いやつだ。
80,,you probably get the idea.,kannst dir den rest wahrscheinlich ausmalen.,tu vois ce que je veux dire.,supongo que ya me entiendes.,acho que você me entende.,"думаю, ты уловил суть.",あとはご想像にお任せする。
,,,,,,,,
81,,"you look like you just stared down a /c1reaver/c0, no?","hast in einen /c1todesantlitz/c0 geschaut, nicht?","on dirait que tu viens de voir un /c1pilleur/c0, non ?","tienes pinta de habértelas visto con un /c1saqueador/c0, ¿no es así?","parece que você acabou de se deparar com um /c1saqueador/c0, não foi?","у тебя такой вид,#будто только что#пялился на#/c1опустошителя/c0, нет?",/c1リーバー/c0と遭遇したのか？
81,,"don't try to crack that nut with brute force, you'll die trying.","rohe gewalt hilft da wenig, kommst dabei eher selber um.","n'essaie pas de l'ouvrir de force, tu te feras tuer.",no trates de abrir ese melón por la fuerza o morirás en el intento.,"não tente quebrar essa noz com força bruta,ou você morrerá tentando.",даже не пытайся#расколоть этот орешек#грубой силой —#сдохнешь в процессе.,あの石頭を力技で割ろうとすると、自分の命を#落としかねない。
81,,"instead, /p2wait til' it opens up./p2 and show it what you got.","stattdessen, /p2habe etwas geduld./p2",/p2attends plutôt qu'il s'ouvre./p2 et montre-lui ce que tu vaux.,"en su lugar, /p2espera hasta que se abra/p2 solo y enséñale cómo te las gastas.","em vez disso, /p2espere até que se abra sozinho./p2 e então mostre sua força.","лучше /p2дождись, пока он#не раскроется,/p2 и тогда#уж покажи ему всё, что#умеешь.",攻撃する時は、/p2開くまで待つんだ。/p2#それから叩き込んでやれ。
,,,,,,,,
82,,/c1furnace maws/c0 are a pretty big deal down there.,/c1feuermaul/c0 ist ein wichtiger bestandteil dort unten.,les /c1clapets de forge/c0 sont importants ici.,los /c1hornos dentados/c0 no se andan con chiquitas ahí abajo.,os /c1bocas de fornalha/c0 são bem importantes lá embaixo.,/c1печные пасти/c0 —#довольно весомая#проблема там внизу.,/c1溶鉱炉の口/c0は重要な役割を担っている。
82,,"they chew up the place, smelt debris into more usable things.",sie wandeln den ganzen schrott in andere dinge um.,"ils avalent tout, fondent les débris en trucs plus utiles.",mastican hasta las paredes y convierten los restos en cosas más útiles.,"eles mastigam tudo, transformam destroços em coisas mais utilizáveis.","они пережёвывают#окружение, переплавляя#хлам во что-то более#полезное.",それは色々なものにかじりついて、デブリを#利用価値のあるものに変えるんだ。
82,,you likely look like so much junk to them.,so siehst du für sie aus.,tu dois avoir l'air d'un tas de déchets pour eux.,seguramente te vean como otro trozo de chatarra.,"para eles, você não passa de mias um pedaço de lixo.","скорее всего, ты#кажешься им очередным#куском лома.",君はそれからしたらガラクタに見えるだろうな。
82,,.../p1provided they can see?,.../p1wenn die überhaupt sehen können?,"... /p1enfin, s'ils te voient ?",.../p1suponiendo que tengan vista.,".../p1isso é, se eles puderem ver você, é claro.",".../p1при условии, что#они вообще видят?",…/p1あれに眼があればあればの話だが。
,,,,,,,,
85,,"/c1pipipedes/c0 are endemic to the bellows, stick out all over the place.",/c1rohrfüße/c0 sind eine richtige plage in den eisenwerken.,les /c1scolotubes/c0 sont endémiques à la forge.,los /c1tubugusanos/c0 son autóctonos de los fuelles y asoman por todas partes.,"os /c1canocomcaras/c0 são como praga lá embaixo, aparecem em todos os lugares.","/c1трубоножки/c0 — эндемики#кузнечных мехов,#торчат из каждой щели.",/c1パイプデス/c0は燃焼室の疫病神だ。
85,,also pure linguistic poison.,zumindest sind sie nicht mobil.,"il y en a partout, mais ils ne bougent pas.","y, además, son puro veneno como protagonistas de trabalenguas.",também são um grande trava-línguas.,а ещё это чистый#лингвистический яд.,だが、移動はできない。
,,,,,,,,
86,,seems you ran across a living /c1shard/c0.,"ah, ein lebendiges /c1fragment/c0?","ah, tu as rencontré un /c1fragment/c0 vivant.",parece que te has topado con una /c1esquirla/c0 viviente.,parece que você encontrou um /c1fragmento/c0 vivo.,"похоже, ты напоролся#на живой /c1осколок/c0.",/c1シャード/c0に出くわしたようだね。
86,,"they're/p1, uh,/p1 more of an ambient fixture than anything.","die sind/p1, uh,/p1, eher passiv.","ils sont/p1, euh,/p1 plus une déco d'ambiance qu'autre chose.","son/p1, eh,/p1 un adorno más que cualquier otra cosa.","eles são/p1, hum,/p1 mais um enfeite do ambiente do que qualquer outra coisa.","это/p1, э-э,/p1 скорее#элемент#декоративности, нежели#что-то ещё.",奴らは、/p1うん、/p1置き物みたいに動かないんだ。
86,,just a hazard to keep in the back of your mind.,behalte sie einfach im bewusstsein.,juste un danger à garder en tête.,pero pueden ser un peligro si te olvidas de ellos.,só mais um perigo que você não deve esquecer.,"просто препятствие, о#котором стоит помнить.",このことは覚えておくといいぞ。
,,,,,,,,
93,,"/c1crushers/c0 recycle old machinery into different, exciting forms.",/c1zermalmer/c0 verwerten alte maschinen in neue formen.,les /c1broyeurs/c0 recyclent les vieilles machines en nouvelles formes.,los /c1trituradores/c0 reciclan las máquinas viejas para darles formas nuevas.,os /c1esmagadores/c0 transformam máquinas antigas em diferentes formas. ,"/c1дробилки/c0 пережёвывают#старую технику в#новые, занимательные#формы.",/c1クラッシャー/c0は、古い機械を新たな形へと#リサイクルしているんだ。
93,,like pancakes.,hauptsächlich in pfannkuchen.,comme des crêpes.,"por ejemplo, de tortitas.","como, por exemplo, panquecas.","например, в блинчики.",パンケーキみたいにね。
,,,,,,,,
94,,"/c1fire pipes/c0, mmmmm.","/c1feuerrohre/c0, mmmmm.","les /c1tubes de feu/c0, mmmmm.","/c1tubos flamígeros/c0, mmm...","/c1tubos de fogo/c0, mmmmm.","/c1огневые трубы/c0, мммм.",/c1ファイアパイプ/c0か…ん～～～。
